id,yield_class,age,average_height,dbh,taper,trees_per_ha
88,6.0,60,12.761551551902812,19.101721250547996,0.4527983567126011,1273.0
75,11.0,100,33.1,45.3,0.4645,264.0
2,14.0,90,31.7,35.1,0.448,599.0
93,5.0,120,18.9,26.9,0.438,845.0
9,6.0,50,16.0,17.34,0.42,1256.0
87,10.0,160,31.6,41.5,0.459,348.0
15,3.0,60,18.4,17.6,0.447,804.0
5,9.0,130,28.8,40.3,0.488,359.0
7,14.0,65,32.9,40.9,0.41,325.0
75,16.0,100,40.0,52.4,0.4649,209.0
2,8.0,110,26.3,32.3,0.45,589.0
17,3.0,40,9.3,13.2,0.544,1391.0
1,11.0,80,26.3,31.1,0.452,762.0
16,4.0,30,11.0,12.6,0.513,1018.0
75,4.0,150,21.2,31.9,0.4625,410.0
7,12.0,60,29.1,35.9,0.42,406.0
76,9.0,160,38.0,32.5,0.5012,683.0
1,13.0,20,5.1,9.5,0.371,3438.0
4,11.0,70,25.9,28.8,0.457,772.0
1,8.0,110,26.6,33.1,0.447,639.0
3,5.0,50,12.3,14.2,0.482,1890.0
76,3.0,120,15.7,17.9,0.5074,1532.0
17,5.0,150,21.1,29.1,0.493,490.0
90,2.0,70,6.828950257568697,15.874977036811782,0.4308144889311797,1272.0
7,13.0,50,27.2,30.9,0.43,550.0
93,7.0,100,23.9,29.9,0.425,699.0
10,6.0,40,11.2,9.8,0.354,3038.0
7,17.0,60,35.0,41.4,0.4,328.0
13,9.0,20,14.5,15.4,0.493,1028.0
75,4.0,50,15.5,25.3,0.459,656.0
88,2.0,50,6.167942990073408,10.956618344521578,0.5157111791831708,1493.0
16,6.0,30,13.8,16.1,0.508,798.0
76,5.0,200,28.7,27.0,0.503,890.0
90,9.0,90,21.530458584864355,27.66672569357812,0.4485386831826521,873.0
2,16.0,50,22.4,21.4,0.476,1243.0
75,9.0,120,31.2,43.8,0.4632,264.0
89,6.0,80,15.663742664485255,24.40005262298687,0.4376568195553786,972.0
2,12.0,70,24.9,25.6,0.465,948.0
87,19.0,80,37.6,42.2,0.441,413.0
88,2.0,140,17.131762095302747,26.472265045949552,0.4357926656330851,692.0
10,5.0,130,25.1,33.4,0.494,396.0
89,13.0,50,16.22847532598322,19.53902613960413,0.4647766500828141,1680.0
18,9.0,50,20.5,24.2,0.455,791.0
4,7.0,120,25.9,33.7,0.445,552.0
1,12.0,80,27.8,32.7,0.45,721.0
6,8.0,130,26.5,35.5,0.52,439.0
88,4.0,250,32.5693111358742,44.98452772314406,0.4310204405653587,322.0
89,6.0,70,13.65386228934498,21.87771429647658,0.4397838308724206,1147.0
1,8.0,40,10.2,13.2,0.473,2411.0
17,8.0,40,21.0,25.0,0.495,699.0
5,15.0,100,32.8,44.6,0.487,344.0
76,5.0,90,17.7,19.4,0.5064,1384.0
19,10.0,30,22.8,23.5,0.449,674.0
4,9.0,30,10.1,11.8,0.477,2514.0
91,3.0,70,9.067556645947413,17.09143937066597,0.444376958367344,1118.0
75,3.0,110,17.8,27.4,0.4633,544.0
17,6.0,140,24.1,33.8,0.485,402.0
2,9.0,30,7.8,8.9,0.425,3311.0
15,8.0,70,24.9,29.0,0.529,429.0
9,4.0,90,19.4,21.76,0.429,843.0
10,9.0,100,32.3,35.2,0.5,380.0
2,15.0,110,35.9,43.5,0.439,422.0
20,2.0,140,9.9,22.5,0.4843304843304843,978.0
89,12.0,70,21.38472068385253,26.99552309084873,0.4503703671989045,957.0
12,5.0,20,9.9,8.8,0.43,1870.0
6,6.0,90,16.3,16.5,0.555,1777.0
5,13.0,50,20.5,21.5,0.518,1092.0
89,10.0,100,25.68610453963179,34.44258156919168,0.4403291582183951,605.0
2,16.0,70,29.2,29.5,0.458,799.0
8,10.0,110,36.2,47.6,0.414,224.0
17,8.0,120,28.6,42.1,0.474,286.0
12,9.0,90,31.9,47.2,0.472,185.0
87,14.0,80,28.1,30.9,0.47,701.0
90,14.0,120,38.31260298684133,45.1297863675299,0.4403649026002794,358.0
92,9.0,60,23.6,26.2,0.444,779.0
5,17.0,120,36.5,54.6,0.481,250.0
2,14.0,50,20.6,20.0,0.477,1355.0
76,4.0,140,20.7,21.6,0.5052,1201.0
20,1.0,160,7.6,17.0,0.4637309606394209,1540.0
88,4.0,130,21.307474012999545,29.882989049284745,0.4403986136456558,637.0
88,4.0,230,31.1656553257215,42.92091445979722,0.4326639484551058,350.0
88,6.0,30,5.961819978294011,10.576237125038652,0.5210065359741878,2079.0
12,3.0,30,9.2,9.9,0.436,1518.0
5,14.0,110,32.8,46.0,0.486,320.0
92,6.0,240,38.0,63.8,0.379,119.0
12,6.0,100,26.3,41.6,0.458,213.0
89,11.0,40,10.887569528480428,14.952416939465165,0.4799192638824463,2503.0
93,4.0,190,19.3,29.9,0.435,667.0
4,8.0,20,5.3,6.9,0.251,4856.0
6,10.0,30,5.1,5.0,0.203,13293.0
6,16.0,50,18.2,19.9,0.5,1479.0
90,9.0,100,24.041984703274764,30.41669735102447,0.4472769554657217,736.0
88,3.0,150,21.191709041399932,30.629196787373672,0.4375452898875489,591.0
89,12.0,80,24.08913210321947,30.612452517345023,0.446823870376853,769.0
19,4.0,60,18.4,21.9,0.453,621.0
75,3.0,150,18.5,28.2,0.4636,493.0
75,5.0,70,20.0,30.4,0.4624,499.0
93,2.0,250,12.6,21.0,0.468,1376.0
5,5.0,40,8.1,9.4,0.465,3529.0
92,2.0,120,12.7,21.8,0.449,735.0
75,16.0,70,35.0,46.3,0.4663,275.0
2,6.0,50,11.6,11.7,0.481,2461.0
93,8.0,50,16.2,16.5,0.453,1986.0
8,7.0,140,31.3,43.4,0.42,252.0
18,13.0,40,21.1,22.7,0.482,971.0
89,15.0,90,30.998943996785503,37.698085891737726,0.4443455767692699,552.0
2,7.0,40,9.7,10.2,0.466,2832.0
89,2.0,250,26.10889045088169,40.31013300101292,0.4262855475184102,388.0
90,9.0,180,39.993643984473394,49.665539380770575,0.4337771819825196,275.0
90,5.0,100,16.685189074706958,25.143256585787825,0.4393746453656216,936.0
21,2.0,70,13.8,19.5,0.441,722.0
87,11.0,60,18.3,20.5,0.5,1360.0
88,2.0,230,25.178500716243903,36.93037659664413,0.4322159297689241,419.0
89,3.0,160,21.348715775605957,33.611932908879155,0.4287080601378354,531.0
87,13.0,50,17.6,18.6,0.502,1660.0
7,13.0,70,32.7,42.0,0.4,307.0
4,13.0,20,6.9,9.9,0.43,3346.0
89,4.0,200,27.48851610078382,40.871304508674406,0.4287357111272837,400.0
3,8.0,60,19.9,21.0,0.473,1147.0
76,12.0,40,15.8,17.9,0.5079,1531.0
87,6.0,160,25.7,35.4,0.477,415.0
18,9.0,20,8.0,8.1,0.161,4807.0
75,16.0,50,29.0,39.8,0.4663,356.0
8,5.0,120,23.9,33.5,0.431,370.0
16,9.0,60,20.9,29.3,0.483,369.0
5,7.0,100,24.1,29.8,0.501,583.0
10,8.0,140,32.9,43.1,0.501,256.0
75,7.0,150,28.4,41.1,0.4619,272.0
6,16.0,110,35.2,49.0,0.465,278.0
87,17.0,80,33.4,36.5,0.454,538.0
15,1.0,100,8.4,7.0,0.379,3364.0
92,7.0,160,34.9,52.0,0.394,208.0
76,9.0,170,39.2,33.2,0.5008,663.0
5,8.0,120,26.9,36.2,0.492,426.0
5,17.0,40,20.2,19.8,0.524,1334.0
87,4.0,150,22.2,31.8,0.488,450.0
93,9.0,30,10.7,10.6,0.488,3975.0
14,14.0,60,25.9,59.1,0.413,164.0
17,3.0,70,12.7,18.9,0.527,799.0
87,17.0,20,7.4,8.0,0.533,6566.0
4,5.0,120,21.5,29.9,0.447,609.0
93,9.0,50,18.4,17.6,0.445,1851.0
93,11.0,150,41.2,47.8,0.398,370.0
17,7.0,90,25.7,36.8,0.481,355.0
4,12.0,90,31.1,36.0,0.447,564.0
17,3.0,160,14.7,19.9,0.517,754.0
8,6.0,100,24.0,32.7,0.43,396.0
18,7.0,50,17.7,20.5,0.448,995.0
13,6.0,40,16.1,20.1,0.492,758.0
90,7.0,140,28.43872288544264,36.48593021118507,0.4418575982489706,509.0
87,18.0,100,40.0,49.9,0.433,276.0
75,6.0,50,18.1,28.3,0.461,564.0
87,17.0,90,35.8,41.3,0.446,418.0
87,14.0,50,18.8,19.4,0.498,1583.0
90,11.0,100,27.58924264721072,33.217049631899656,0.4483405538460906,643.0
12,10.0,90,33.7,49.8,0.478,173.0
76,8.0,70,19.7,20.9,0.5054,1256.0
92,3.0,130,18.1,29.7,0.431,460.0
90,8.0,120,26.6835857260298,33.97034951673168,0.4441844356473411,591.0
10,7.0,30,8.6,6.9,0.99,5085.0
14,28.0,30,31.0,59.9,0.417,154.0
89,13.0,60,19.60189727124242,23.76832514424258,0.4565877258425629,1207.0
87,7.0,190,28.7,39.7,0.468,338.0
88,14.0,100,34.29854170705238,36.10201510515496,0.4538696155587109,552.0
88,13.0,70,24.78765736683439,26.253622952658937,0.4617942896173747,928.0
13,12.0,40,25.8,36.8,0.447,302.0
5,16.0,20,8.0,7.3,0.387,6070.0
89,2.0,130,15.57608180142826,26.904782945465275,0.4255033872973417,686.0
1,3.0,120,15.8,24.8,0.447,837.0
88,6.0,190,32.63146244998742,42.71658343591288,0.4360608769585911,371.0
90,4.0,150,23.54436323862145,32.490722279854296,0.4396594994960633,602.0
93,5.0,110,17.9,25.2,0.442,964.0
9,4.0,80,18.5,20.51,0.428,915.0
89,7.0,120,24.288682718207305,34.76789055873086,0.4354196791134455,562.0
1,13.0,120,36.4,43.8,0.44,471.0
92,7.0,220,38.8,61.4,0.382,146.0
7,12.0,80,33.0,43.7,0.4,283.0
9,8.0,110,29.9,36.59,0.411,456.0
13,10.0,40,22.9,31.6,0.46,381.0
87,7.0,120,23.5,30.6,0.484,590.0
89,5.0,70,12.36825865564754,20.87965793295166,0.4378420432528814,1164.0
19,8.0,120,29.4,46.8,0.438,231.0
87,18.0,90,37.9,44.5,0.44,362.0
20,5.0,130,15.6,37.2,0.498726080121429,436.0
5,9.0,150,29.6,43.2,0.485,313.0
89,11.0,70,20.08430473371797,26.171389872999697,0.4490364746910713,992.0
93,4.0,200,19.7,30.6,0.434,632.0
87,5.0,180,25.9,36.8,0.477,353.0
76,6.0,80,18.2,19.8,0.506,1352.0
93,7.0,240,33.1,47.8,0.404,247.0
1,8.0,90,23.2,28.8,0.453,799.0
88,12.0,100,31.09064347049945,34.19160652404785,0.4529933933052951,595.0
92,7.0,250,40.0,64.4,0.379,131.0
88,8.0,130,29.576640820160023,36.36792280808152,0.4446576565932274,509.0
7,16.0,20,11.1,10.8,0.4,2987.0
1,4.0,70,11.4,17.0,0.463,1483.0
18,9.0,70,24.5,33.9,0.444,396.0
4,5.0,90,20.1,24.5,0.46,810.0
89,11.0,100,27.24382620820118,35.79226243769909,0.4407793221578152,575.0
91,10.0,120,29.795290640025215,39.048821309076274,0.4386373069337568,514.0
89,4.0,60,9.305009223323257,17.359051011875906,0.4436659122267209,1359.0
19,7.0,120,27.6,44.9,0.45,233.0
91,2.0,50,4.879652996831278,9.726899345859904,0.5079024091547643,1884.0
88,12.0,110,33.19079363178081,36.85001430770643,0.4503398846595681,524.0
21,1.0,60,8.2,9.1,0.357,2773.0
15,3.0,90,19.8,21.9,0.483,540.0
17,8.0,110,28.4,41.9,0.474,288.0
14,17.0,40,26.7,57.4,0.413,164.0
4,11.0,120,32.8,40.5,0.441,465.0
91,2.0,190,22.517913090516988,32.44575721428932,0.436485236198958,642.0
4,13.0,90,32.5,37.6,0.446,536.0
89,13.0,100,30.34492128809155,38.5361896762102,0.4410289665655661,518.0
7,15.0,40,24.5,25.2,0.44,824.0
8,9.0,50,21.8,24.7,0.44,649.0
87,14.0,40,14.8,15.4,0.51,2303.0
16,9.0,40,19.2,24.5,0.485,485.0
93,3.0,120,11.7,18.5,0.475,1774.0
9,9.0,50,20.5,23.2,0.429,925.0
1,3.0,70,9.6,15.3,0.458,1570.0
9,6.0,100,24.6,28.87,0.424,607.0
3,4.0,150,21.2,31.1,0.443,542.0
88,5.0,180,29.3680268723466,39.24556611318847,0.4372202869363523,420.0
2,13.0,110,33.4,40.8,0.442,450.0
12,5.0,70,21.2,28.4,0.452,368.0
2,17.0,20,7.4,8.5,0.439,4133.0
92,5.0,100,21.0,29.9,0.432,526.0
5,10.0,40,13.7,14.1,0.527,2038.0
1,4.0,130,19.4,28.3,0.446,720.0
89,6.0,100,19.32570408801974,29.033303740381537,0.4357366681823891,739.0
10,3.0,140,19.7,28.7,0.498,489.0
17,9.0,130,30.4,45.5,0.469,249.0
4,10.0,90,28.3,32.9,0.45,620.0
93,9.0,210,39.0,51.5,0.398,253.0
89,12.0,50,15.194467209538036,19.173910711335807,0.463211710240662,1706.0
76,5.0,60,12.7,15.5,0.5108,1841.0
76,2.0,190,16.1,18.2,0.5072,1506.0
5,15.0,20,7.3,6.8,0.331,6131.0
5,14.0,60,24.5,27.2,0.508,762.0
88,5.0,190,30.33174056496652,40.58143273204677,0.4362031362766674,397.0
87,6.0,80,15.8,20.7,0.507,1143.0
88,10.0,40,11.4139771379391,16.126001028841127,0.4704125528568979,1799.0
6,18.0,80,31.1,38.8,0.462,461.0
5,13.0,60,23.6,26.1,0.509,801.0
87,3.0,70,9.2,13.7,0.527,1786.0
13,12.0,60,26.6,38.6,0.444,297.0
89,7.0,200,33.79760857500739,47.66015659816269,0.4277860954603085,323.0
4,9.0,140,30.4,39.6,0.44,463.0
93,10.0,120,35.9,41.2,0.405,450.0
87,14.0,60,22.4,23.3,0.487,1159.0
90,7.0,40,6.29648852283213,13.253750705362211,0.4686027181801885,2505.0
13,19.0,60,35.6,56.4,0.419,165.0
7,12.0,50,25.8,29.7,0.43,584.0
90,8.0,90,19.875521412537168,26.556231455230453,0.4468856984302113,921.0
93,11.0,80,31.3,30.7,0.415,835.0
88,2.0,250,26.577654167222843,38.87119736168232,0.4311984391980464,385.0
8,5.0,30,7.1,10.3,0.333,2160.0
7,9.0,45,19.5,22.8,0.44,906.0
20,7.0,60,10.0,22.7,0.4808184143222506,971.0
89,5.0,60,10.428050392927805,18.370860221799365,0.4432937720266791,1381.0
87,11.0,80,23.3,26.8,0.484,857.0
16,7.0,30,15.1,17.7,0.502,730.0
9,5.0,120,23.5,27.42,0.426,633.0
91,8.0,60,12.13541270448374,19.517827436276395,0.4460449705980082,1456.0
4,4.0,30,7.4,7.3,0.37,3934.0
15,5.0,70,22.7,24.7,0.502,508.0
3,4.0,120,19.8,27.4,0.45,666.0
17,9.0,160,30.7,45.6,0.469,249.0
5,7.0,70,19.6,21.8,0.515,956.0
93,11.0,70,28.8,27.1,0.42,1032.0
91,7.0,50,8.95217349780718,16.361964346377874,0.4519156849803447,1522.0
88,4.0,100,17.02678857659578,24.87121659525757,0.4421770876036975,834.0
16,4.0,20,8.8,8.9,0.465,1584.0
93,5.0,100,16.8,23.4,0.447,1117.0
21,4.0,60,19.7,27.9,0.423,459.0
75,10.0,80,29.2,40.7,0.4648,325.0
87,12.0,140,33.5,42.9,0.453,343.0
19,4.0,90,21.0,29.4,0.457,387.0
20,7.0,190,24.5,62.0,0.4823747680890538,189.0
75,5.0,30,11.7,20.4,0.4585,878.0
91,6.0,80,14.345201154557907,22.283433180298367,0.4414587161739467,1189.0
8,5.0,40,9.6,13.5,0.397,1425.0
12,4.0,80,19.6,28.5,0.45,357.0
15,8.0,20,13.4,10.8,0.386,1599.0
19,9.0,100,30.6,44.1,0.432,273.0
88,6.0,160,29.479354283139607,38.32436174363684,0.4396789593312786,448.0
20,3.0,100,8.8,19.9,0.4734848484848484,1200.0
93,6.0,170,26.5,38.3,0.416,399.0
6,18.0,60,24.5,28.3,0.482,827.0
16,16.0,40,25.9,33.1,0.468,362.0
14,16.0,40,25.9,55.8,0.412,171.0
92,9.0,70,26.4,30.1,0.434,622.0
76,8.0,60,17.3,19.1,0.5066,1411.0
6,16.0,40,14.1,15.0,0.479,2371.0
90,11.0,70,18.839856626864577,23.38180596337056,0.4556526472848593,1213.0
91,6.0,50,8.229054799289479,15.53408417212377,0.4556577414858054,1459.0
87,12.0,110,30.3,36.6,0.463,484.0
19,5.0,70,21.5,27.6,0.456,462.0
90,10.0,160,38.94175312633456,47.92389521369258,0.4356842605456737,301.0
76,1.0,130,9.0,12.2,0.5253,2410.0
91,4.0,130,20.553238276053577,29.32439677061991,0.4395461536722992,792.0
93,4.0,60,8.5,12.9,0.51,3178.0
16,5.0,40,13.9,17.2,0.512,715.0
75,14.0,120,39.1,52.5,0.4635,195.0
1,15.0,30,10.6,16.7,0.458,1708.0
92,7.0,50,15.3,18.3,0.467,1265.0
2,5.0,40,7.5,7.3,0.365,3878.0
91,11.0,80,21.053512928315143,27.51536758162337,0.4475112967482324,983.0
4,6.0,80,21.0,24.1,0.463,866.0
88,5.0,220,32.90733237028316,44.281515167469166,0.4331876509183155,340.0
17,3.0,50,10.8,15.7,0.538,1069.0
6,16.0,60,22.0,24.9,0.5,998.0
89,4.0,160,23.636406300938603,35.88755589020277,0.4302302251240097,495.0
89,6.0,60,11.53657631383097,19.216645122012658,0.4443573244745491,1384.0
17,4.0,70,16.0,22.8,0.511,663.0
8,11.0,120,40.0,53.7,0.409,182.0
3,13.0,90,32.6,37.0,0.447,544.0
1,5.0,120,20.9,29.0,0.448,720.0
91,6.0,40,6.219745929339213,12.27844025044018,0.4875345574975659,1815.0
89,4.0,190,26.6039394277018,39.72087790575065,0.4291514731590042,420.0
20,7.0,90,15.5,36.9,0.4989065062875888,441.0
91,3.0,200,27.383395562792,37.869068279505136,0.4358396545959208,506.0
75,3.0,50,14.2,23.5,0.4595,718.0
12,6.0,60,22.2,27.4,0.454,395.0
91,5.0,190,31.118138058991907,41.97190755507478,0.4346924153426907,431.0
91,7.0,120,24.268001992927783,32.914346586228994,0.4406028169975295,680.0
14,12.0,50,23.5,52.2,0.41,191.0
91,10.0,140,33.99707180494494,44.18783294766397,0.4354117625390253,412.0
87,12.0,20,5.0,6.7,0.54,7668.0
89,2.0,80,9.525225249208548,18.51893020223809,0.433595241773006,1021.0
91,12.0,110,30.65060418335817,39.45874720265952,0.4394914800865561,515.0
91,9.0,40,7.87689905766045,14.57704249647881,0.4661117610836803,1890.0
3,7.0,30,9.2,9.8,0.465,3172.0
7,12.0,40,21.1,22.4,0.45,973.0
91,7.0,190,35.874444765645265,46.91591074944932,0.4329814499689859,364.0
91,2.0,80,8.86152760439109,16.880922757060247,0.4447752120559683,994.0
9,6.0,60,18.6,20.63,0.428,981.0
90,2.0,60,5.6499962226809215,14.003138338641886,0.4383487433800041,1356.0
92,6.0,210,36.3,59.6,0.384,140.0
13,19.0,30,31.3,45.2,0.43,198.0
1,4.0,150,21.2,30.6,0.444,642.0
87,2.0,150,20.4,31.3,0.493,357.0
87,9.0,170,30.6,40.7,0.462,349.0
76,11.0,80,27.3,26.1,0.5033,932.0
19,8.0,20,15.6,16.0,0.442,1051.0
3,6.0,80,20.5,23.6,0.464,915.0
75,7.0,100,26.3,37.8,0.4636,347.0
89,3.0,140,19.16488650234625,30.83512222320697,0.4286731019469069,603.0
93,3.0,200,15.6,24.9,0.45,982.0
7,18.0,55,34.6,39.3,0.41,368.0
89,6.0,160,27.75026159433025,40.01451954630079,0.4314845307556769,432.0
16,14.0,60,26.1,36.7,0.476,288.0
20,5.0,180,19.7,48.3,0.4901102748118326,285.0
19,4.0,20,9.6,9.7,0.26,1839.0
93,6.0,250,29.4,44.1,0.41,281.0
92,4.0,60,10.4,15.2,0.474,1485.0
3,9.0,70,23.6,25.4,0.463,887.0
93,10.0,200,41.4,52.2,0.396,275.0
3,7.0,90,23.8,27.4,0.457,746.0
92,12.0,40,23.3,23.0,0.454,1084.0
2,11.0,30,9.4,10.2,0.465,2970.0
4,5.0,50,14.1,14.5,0.488,1673.0
87,4.0,110,17.3,24.3,0.503,764.0
13,12.0,30,23.2,30.8,0.46,364.0
8,4.0,40,7.4,10.7,0.352,1954.0
93,3.0,150,13.5,21.4,0.462,1346.0
1,4.0,40,5.8,8.6,0.374,3190.0
4,12.0,110,33.5,40.5,0.442,473.0
14,16.0,60,27.9,63.4,0.416,148.0
7,17.0,80,39.1,50.2,0.4,227.0
1,14.0,90,32.5,38.7,0.444,581.0
88,6.0,180,31.6471526775912,41.31337821071988,0.4372599626749707,393.0
3,11.0,60,23.8,24.9,0.465,949.0
91,6.0,200,34.8216735633784,46.00100731445472,0.4330646294253259,373.0
5,5.0,60,14.7,15.7,0.524,1527.0
2,10.0,100,28.1,32.9,0.45,608.0
4,7.0,130,26.3,35.1,0.443,521.0
6,10.0,130,29.7,41.1,0.501,345.0
8,2.0,50,4.8,3.9,0.228,9670.0
7,10.0,40,18.5,20.4,0.45,1110.0
89,8.0,40,8.54343170565538,14.273085177363058,0.4763303642035028,2360.0
8,6.0,150,29.5,41.6,0.422,264.0
90,14.0,110,35.57357661253908,41.433823317002094,0.4439803423213074,429.0
13,17.0,50,33.1,51.4,0.424,191.0
89,2.0,210,23.18276055909589,36.611120757667386,0.4266813862970328,449.0
7,10.0,65,27.4,35.7,0.41,399.0
87,5.0,110,19.0,25.8,0.497,734.0
87,14.0,70,25.5,27.2,0.478,886.0
15,8.0,100,26.8,34.2,0.555,326.0
9,7.0,150,29.8,36.46,0.411,446.0
89,8.0,70,16.223080319452606,23.67612215860277,0.4439154793042976,1092.0
89,7.0,130,25.78374419326308,36.74782310886226,0.4344428183580237,511.0
5,8.0,60,18.4,19.9,0.519,1121.0
8,9.0,80,28.9,35.6,0.426,363.0
5,14.0,120,33.6,48.8,0.484,288.0
8,7.0,60,19.4,24.4,0.435,639.0
90,15.0,60,20.16230821189485,21.699805555213494,0.4663586807687304,1448.0
20,8.0,130,23.6,59.2,0.4825381506725374,204.0
92,4.0,200,29.6,51.4,0.394,155.0
93,4.0,90,12.4,18.2,0.471,1806.0
2,11.0,90,27.9,31.2,0.454,683.0
8,2.0,150,19.2,24.8,0.436,490.0
88,11.0,60,19.033100709562465,22.30467190067428,0.4607411247759783,1173.0
75,9.0,50,21.6,32.2,0.4632,475.0
89,15.0,70,25.308746228772232,29.496126846428883,0.453303494654767,853.0
7,11.0,35,17.1,17.8,0.46,1406.0
76,7.0,150,31.0,28.4,0.5026,829.0
87,15.0,50,20.1,20.1,0.494,1508.0
1,7.0,120,25.7,33.0,0.447,625.0
89,8.0,140,28.99307683330798,40.40993717600781,0.4335881558243578,441.0
93,10.0,250,42.6,54.8,0.395,247.0
93,5.0,180,23.0,34.4,0.424,492.0
87,6.0,90,17.6,23.0,0.502,952.0
90,7.0,200,37.8903299020974,47.69945970060305,0.4345909989583682,295.0
76,10.0,90,28.0,26.5,0.5033,910.0
89,14.0,30,9.396458794572569,10.933840176193764,0.5292887355596514,4407.0
19,6.0,30,16.2,17.3,0.447,924.0
88,3.0,90,13.44470467392384,21.2973576450792,0.4420637095448361,969.0
91,17.0,90,31.130697695572977,38.05487260685669,0.4437603473781731,580.0
13,7.0,60,18.4,24.1,0.482,611.0
88,9.0,140,32.94205273694726,39.79666532568289,0.4431492805077599,443.0
9,9.0,60,23.4,27.24,0.426,727.0
75,10.0,30,15.4,24.8,0.461,686.0
92,10.0,130,38.7,49.5,0.399,280.0
8,5.0,70,16.2,22.2,0.437,707.0
75,6.0,130,25.7,37.4,0.4628,332.0
12,8.0,70,27.8,36.5,0.461,269.0
21,3.0,60,16.8,23.4,0.437,581.0
1,4.0,50,7.7,11.6,0.452,2336.0
91,13.0,120,34.63436201688351,43.93789340325922,0.4370650293988092,429.0
93,6.0,210,28.3,41.8,0.412,321.0
18,5.0,70,17.3,22.3,0.455,725.0
7,12.0,75,32.2,42.4,0.4,300.0
91,3.0,220,29.65846974164898,40.64216305140871,0.4345764323513764,448.0
10,3.0,120,18.9,25.0,0.49,640.0
3,12.0,30,13.6,13.9,0.489,2158.0
16,7.0,20,12.5,13.1,0.496,1103.0
90,3.0,190,25.822483654545167,35.365233615703005,0.4382129899520567,508.0
87,4.0,40,5.3,8.2,0.539,4044.0
76,10.0,60,20.1,21.2,0.5052,1233.0
2,10.0,30,8.6,9.6,0.45,3125.0
87,7.0,40,8.1,11.0,0.531,3193.0
89,9.0,130,29.292735662946253,40.14632990365445,0.4349087593305326,453.0
16,14.0,30,22.6,26.9,0.469,470.0
7,13.0,25,12.9,12.4,0.43,2422.0
14,15.0,40,25.0,54.0,0.412,179.0
4,4.0,110,18.8,26.2,0.452,705.0
21,5.0,30,16.1,21.1,0.44,713.0
89,13.0,30,8.734066826336253,11.035520455201889,0.527947877228945,4272.0
91,15.0,100,32.003247197139984,40.01236838253602,0.440912137414102,518.0
8,5.0,80,18.0,24.8,0.435,598.0
91,6.0,150,27.594079658580256,37.38925740862468,0.4375737311662014,535.0
4,5.0,130,21.8,31.3,0.444,570.0
91,11.0,140,35.805131100491245,45.88043411401237,0.4349827542416949,391.0
91,4.0,230,33.92001199793996,45.3241699935442,0.4328663844694661,377.0
89,6.0,170,28.854828431364982,41.49099609842646,0.430715647695316,406.0
17,8.0,150,28.9,42.2,0.474,286.0
93,9.0,200,38.7,50.8,0.399,261.0
89,7.0,160,29.681559236478105,41.994498424078834,0.4314956269720256,405.0
89,10.0,70,18.792339409840704,25.348891168625727,0.4475156899288794,1026.0
6,20.0,80,33.9,42.7,0.447,399.0
90,6.0,90,16.486638703590014,24.351569984249107,0.4420045786283714,1015.0
19,7.0,100,27.0,40.4,0.453,282.0
5,6.0,110,23.6,29.6,0.5,574.0
12,4.0,30,11.4,11.5,0.444,1285.0
1,9.0,150,33.2,40.5,0.442,478.0
88,7.0,120,26.108702584887904,32.99863212022421,0.4453774368434494,588.0
20,8.0,120,22.7,56.8,0.4842634265812115,219.0
6,8.0,100,21.7,24.7,0.534,885.0
89,5.0,220,31.365549607406635,45.42605590843986,0.4275951786439635,341.0
19,8.0,80,27.7,37.4,0.45,339.0
19,9.0,90,30.1,41.7,0.437,299.0
8,11.0,80,34.4,41.7,0.42,281.0
3,6.0,110,24.0,29.7,0.452,634.0
12,7.0,120,29.7,50.2,0.468,160.0
7,13.0,60,30.5,37.2,0.41,384.0
93,11.0,120,38.3,42.2,0.403,470.0
88,4.0,140,22.571500071465124,31.423902569184538,0.4397817795137245,590.0
90,4.0,120,18.755541844824517,27.61696762363858,0.4385683778646217,789.0
8,9.0,70,26.9,32.3,0.429,426.0
5,10.0,150,30.8,45.7,0.484,291.0
3,9.0,60,21.3,22.3,0.47,1073.0
19,3.0,40,13.2,13.9,0.422,1119.0
90,3.0,180,24.57533898553028,34.07398063208835,0.4382168055472998,542.0
11,3.0,100,15.3,25.8,0.492,538.0
9,2.0,110,15.4,16.56,0.416,1124.0
9,3.0,130,18.5,20.59,0.428,875.0
75,14.0,140,40.2,54.7,0.4621,168.0
20,1.0,180,8.2,18.3,0.467479674796748,1364.0
20,5.0,140,16.5,39.7,0.4985941893158387,391.0
12,7.0,20,13.2,11.0,0.444,1482.0
15,4.0,40,16.9,15.7,0.431,974.0
10,8.0,100,30.1,33.2,0.498,420.0
93,8.0,210,35.8,49.3,0.401,252.0
9,3.0,40,9.8,9.63,0.309,2431.0
91,11.0,50,11.959278018663197,18.316910925565725,0.4542469229818384,1766.0
76,9.0,130,33.7,30.0,0.5021,766.0
2,17.0,80,32.8,34.4,0.451,645.0
87,11.0,170,33.7,44.6,0.453,302.0
3,14.0,100,35.2,41.0,0.443,473.0
21,1.0,120,9.3,11.3,0.386,2267.0
2,16.0,20,7.0,8.2,0.421,4212.0
9,6.0,80,22.2,25.63,0.428,720.0
3,6.0,70,18.8,21.1,0.47,1085.0
18,11.0,60,25.2,31.7,0.459,505.0
93,9.0,190,38.3,50.0,0.399,271.0
93,10.0,140,38.0,45.2,0.402,373.0
93,8.0,230,36.4,50.5,0.4,238.0
